title,law_url,sysid,law_group,law_type
พระราชบัญญัติกองทุนเพื่อโครงการอาหารกลางวันในโรงเรียนประถมศึกษา พ.ศ. 2535,https://www.krisdika.go.th/librarian/get?sysid=302206&ext=htm,302206,การเงิน การคลัง และวิธีการงบประมาณ,พระราชบัญญัติ
พระราชบัญญัติกองทุนสำรองเลี้ยงชีพ พ.ศ. 2530 (ฉบับ Update ล่าสุด ),https://www.krisdika.go.th/librarian/get?sysid=568554&ext=htm,568554,การเงิน การคลัง และวิธีการงบประมาณ,พระราชบัญญัติ
พระราชบัญญัติการท่องเที่ยวแห่งประเทศไทย พ.ศ. 2522 (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=561787&ext=htm,561787,การเงิน การคลัง และวิธีการงบประมาณ,พระราชบัญญัติ
พระราชบัญญัติการส่งออกไปนอกและการนำเข้ามาในราชอาณาจักรซึ่งสินค้า พ.ศ. 2522 (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=735259&ext=htm,735259,การเงิน การคลัง และวิธีการงบประมาณ,พระราชบัญญัติ
พระราชบัญญัติการนิคมอุตสาหกรรมแห่งประเทศไทย พ.ศ. 2522 (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=569553&ext=htm,569553,การเงิน การคลัง และวิธีการงบประมาณ,พระราชบัญญัติ
พระราชบัญญัติการประปาส่วนภูมิภาค พ.ศ. 2522 (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=518404&ext=htm,518404,การเงิน การคลัง และวิธีการงบประมาณ,พระราชบัญญัติ
พระราชบัญญัติการทำงานของคนต่างด้าว พ.ศ. 2551 ,https://www.krisdika.go.th/librarian/get?sysid=572291&ext=htm,572291,การเงิน การคลัง และวิธีการงบประมาณ,พระราชบัญญัติ
พระราชบัญญัติการกีฬาแห่งประเทศไทย พ.ศ. 2558 (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=760195&ext=htm,760195,การเงิน การคลัง และวิธีการงบประมาณ,พระราชบัญญัติ
พระราชบัญญัติการรถไฟแห่งประเทศไทย พ.ศ. 2494 (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=487157&ext=htm,487157,การเงิน การคลัง และวิธีการงบประมาณ,พระราชบัญญัติ
พระราชบัญญัติการไฟฟ้าส่วนภูมิภาค พ.ศ. 2503 (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=308381&ext=htm,308381,การเงิน การคลัง และวิธีการงบประมาณ,พระราชบัญญัติ
พระราชบัญญัติการไฟฟ้าฝ่ายผลิตแห่งประเทศไทย พ.ศ. 2511 (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=301759&ext=htm,301759,การเงิน การคลัง และวิธีการงบประมาณ,พระราชบัญญัติ
พระราชบัญญัติการไฟฟ้านครหลวง พ.ศ. 2501 (ฉบับ Update ล่าสุด ),https://www.krisdika.go.th/librarian/get?sysid=318672&ext=htm,318672,การเงิน การคลัง และวิธีการงบประมาณ,พระราชบัญญัติ
พระราชบัญญัติการประปานครหลวง พ.ศ. 2510 (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=301636&ext=htm,301636,การเงิน การคลัง และวิธีการงบประมาณ,พระราชบัญญัติ
